"key","en","fr","ge","sp","ch","jp"
"Fleur_interaction6_5",,"xxxx",,,,
"Fleur_interaction6_6",,"xxxx",,,,
,,,,,,
"114_FLEUR_INTERACT","114_芙蓉_互动",,,,,
,,,,,,
"Fleur_compliment_looks","谢谢。","xxxx",,,,
"Fleur_compliment_clothing","谢谢，是的，这些是五季前的。","xxxx",,,,
"Fleur_compliment_mind","我的大脑因焦虑和睡眠不足而崩溃，但是谢谢你？","xxxx",,,,
"Fleur_compliment_work","拜托，我已经考虑够了。","xxxx",,,,
"Fleur_encouragement","...你知道吗？谢谢，当积极的事情出现时，很难想起要接受它们。","xxxx",,,,
"Fleur_offerhelp_accept","如果你能帮助我，我将非常感激。","xxxx",,,,
"Fleur_offerhelp_decline","我已经穿上了我的大女孩的裤子，不过还是要谢谢你。","xxxx",,,,
"Fleur_present_useful_1","太完美了，谢谢！","xxxx",,,,
"Fleur_present_useful_2",,"xxxx",,,,
"Fleur_present_useful_3",,"xxxx",,,,
"Fleur_present_valuable_1",,"xxxx",,,,
"Fleur_present_birthday_1",,"xxxx",,,,
"Fleur_present_useless_1","这不太符合我的风格。谢谢。","xxxx",,,,
"Fleur_present_useless_2",,"xxxx",,,,
"Fleur_present_useless_3",,"xxxx",,,,
"Fleur_gift_already_given","你给了我一个。我很喜欢，但我不需要两个。","xxxx",,,,
"Fleur_hug","谁没有时间拥抱？进来吧！","xxxx",,,,
"Fleur_hangout_decline","今晚旅行者需要我，但我不能。","xxxx",,,,
"Fleur_romantic_decline","我不喜欢那样，好吗？","xxxx",,,,
,,,,,,
,,,,,,
,,,,,,
"115_MILO","115_米洛",,,,,
,,,,,,
"Milo_interaction1_1","你好啊，你是哪位？_如果你要问的话，我的名字是米洛，如果你没要问的话，那么现在你知道了。","xxxx",,,,
"Milo_interaction1_2","你今天感觉如何？‘好’是一种动态，不是一种状态，所以请用能反应你真实感受的方式回答吧。_至于我，我此刻感觉很快乐。","xxxx",,,,
"Milo_interaction1_3","我的父母老是教育我不要当面表达自己的意见，除非是好的方面的。_我发现这确实是个不错的人生守则，这就是我决定不对你的着装发表意见的原因，但是伙计，真的很难忍住啊。","xxxx",,,,
"Milo_interaction1_4","你知道吗？赤鬼面具通常只在日本各地的传统仪式和表演中用到。","xxxx",,,,
"Milo_interaction1_5","与那些节奏正常的人说话实在太累了。我真希望每个人都能跟上我说话的节奏，遗憾的是只有少数人能做到。_我还能接着说，但我现在已经很累了。","xxxx",,,,
"Milo_interaction1_6","你就是镇上新来的厨师吗？我听过你。有人觉得你有点夸大其词了，其实不配免费接手这家餐馆。_另外一些人觉得你还不错。我还不确定自己站哪边，但我很快就会得出结论了。","xxxx",,,,
,,,,,,
"Milo_interaction2_1_intro","你是个厨师，那你有试过做日式松饼吗？_就是那种又大块又蓬松的，就像餐盘上的一朵云？","xxxx",,,,
"Milo_interaction2_1_option_1","有啊，做松饼是种乐趣。","xxxx",,,,
"Milo_interaction2_1_option_2","没，我还没做过。","xxxx",,,,
"Milo_interaction2_1_response_1","是吧！我真的很喜欢配上淡奶油和新鲜蓝莓的松饼，你通过我的测试了。恭喜。","xxxx",,,,
"Milo_interaction2_1_response_2","听你这么说我很遗憾。你没通过我的测试，现在我要和你告别了。","xxxx",,,,
"Milo_interaction2_2","我喜欢日式传统面具，尽管我感觉我最喜欢的是般若面具。_我想，通常说它们看起来有点奇怪还挺吓人，但对我来说它们美极了。","xxxx",,,,
"Milo_interaction2_3","对我而言，做任何事的核心都在于追求高品质。我真心讨厌你穿的那种快餐式潮流服饰，毕竟它又廉价又不环保。_别担心，你不是唯一一个品味糟糕的。","xxxx",,,,
"Milo_interaction2_4","总有一天我会去日本的。一定会的。","xxxx",,,,
"Milo_interaction2_5","除了哈塞尔和提里奥，我人生中其实并没有很多朋友，也许有天你也会变成我的朋友。祝你一天过得愉快，我未来的朋友。","xxxx",,,,
"Milo_interaction2_6","如果你发现自己需要点时间享受平静，那我推荐东海滩。_那是个天然圣地，海浪的咆哮声总是能让我心情平静。","xxxx",,,,
,,,,,,
"Milo_interaction3_1_intro","嗨，(playername)！今天你为别人做了什么？","xxxx",,,,
"Milo_interaction3_1_option_1","噢，呃，还在努力吧。","xxxx",,,,
"Milo_interaction3_1_option_2","我早些时候帮人送货了。","xxxx",,,,
"Milo_interaction3_1_response_1","记着，社区的好坏取决于其中的住民。我们应该发挥所能帮助他人。我希望你今天能为需要的人做点饭菜。","xxxx",,,,
"Milo_interaction3_1_response_2","送货？我没想到这个，还以为你会帮人做点菜。哈，这还挺稀奇的。","xxxx",,,,
"Milo_interaction3_2","你知道我开着一家服装店，但是我不会盲目从网上随便什么地方订购衣服。_我从本地的供货商处进货，他们保证自家衣服针脚牢固。这就是我家衣服比其他家更耐穿的原因。","xxxx",,,,
"Milo_interaction3_3","我要大规模生产自己的服装系列，让很多人都能穿上既暖和又耐穿的服装。_想要兼顾质量与数量挺难的，但我不会为了前者牺牲后者。","xxxx",,,,
"Milo_interaction3_4","当恶人死后堕入佛教地狱时，赤鬼就诞生了。_它们作为魔鬼重返人间，恫吓生者。在当今世界，它们被视为能祓除厄运的神运灵力。","xxxx",,,,
"Milo_interaction3_5","下雨的时候，我往往会感觉有点安心，因为雨滴打在屋顶的节奏刚好可以帮我把注意力从店里所有烦人的顾客身上转移走。","xxxx",,,,
"Milo_interaction3_6","以防你不知道，普里斯卡是镇上最乐于助人的人之一。_她为很多人做了很多事。她帮我开了自己的店铺，所以如果你有需要，记得找她帮忙。","xxxx",,,,
,,,,,,
"Milo_interaction4_1_intro","嗨，朋友！跟我说说，你生命中有没有特别的那个人？我问这个不是因为想和你建立什么关系。_我打听是因为对你的生活很好奇。","xxxx",,,,
"Milo_interaction4_1_option_1","没有，我没时间认识这么个人。","xxxx",,,,
"Milo_interaction4_1_option_2","有的，我有一个对我而言很特别的人。","xxxx",,,,
"Milo_interaction4_1_response_1","听你这么说我真遗憾。每个人都需要这么个人，我相信，就算这个人对他们而言不是浪漫关系，因为没有人是生来孤独的。","xxxx",,,,
"Milo_interaction4_1_response_2","听你这么说我很高兴，(playername)。我希望未来某天我也能遇到这么个人。如果她愿意接受我的话，但我们会随时光流逝而见证。","xxxx",,,,
"Milo_interaction4_2","交朋友对我来说很难，因为我待人太实在了。_我认为这个品质还是能在一段关系里帮到我的，因为诚实是维系感情的必需品。","xxxx",,,,
"Milo_interaction4_3","我在家里制作赤鬼面具呢。希望能在后续的节日里用上它。_现在我只需要一根狼牙棒了。你觉得那玩意儿能过安检吗？","xxxx",,,,
"Milo_interaction4_4","我的父母一直尊重和爱护着我。能有这样既不会居高临下，又不会把我当孩子看的父母真的很幸运。_尊重是要挣来的，而他们赢得了我的尊重。","xxxx",,,,
"Milo_interaction4_5","你知道我现在需要什么吗？一杯哈塞尔家的波霸奶茶。等我下班了，我们就去那边来一杯吧。_要是你选错口味，我会告诉你的，好吗？","xxxx",,,,
"Milo_interaction4_6","你会经常去奶麦之家购物吗？_他家卖的东西倒是没什么特别的，但是我朋友提里奥在那里工作，我喜欢去跟他打个招呼。他是个不错的人。","xxxx",,,,
,,,,,,
"Milo_interaction5_1_intro","你有没有想过，如果你生来就是‘节奏正常’的人，生活会是什么样？","xxxx",,,,
"Milo_interaction5_1_option_1","没有人是完全节奏正常的，米洛。","xxxx",,,,
"Milo_interaction5_1_option_2","我有时候确实这么想过。","xxxx",,,,
"Milo_interaction5_1_response_1","我并不羡慕，也不嫉妒那些人，但我确实好奇当一个节奏正常的人，一天会是什么样的。","xxxx",,,,
"Milo_interaction5_1_response_2","当我思绪混乱时，我基本什么都做不了，但这并不意味着我什么都没在想。_我通常会拿着我的魔方。如果这种事发生，它还能帮我挪挪手中的魔方块。","xxxx",,,,
"Milo_interaction5_2","我真的很爱看恐怖片。它们很搞笑，就算并非本意如此。_但是看到人们尖叫着从蒙面杀人狂手下逃命，我还是忍不住笑了起来。","xxxx",,,,
"Milo_interaction5_3","我知道我做的每件衣服都会经久耐穿，而且只要我的衣服质量上乘，那我就很开心当个谦逊的裁缝。","xxxx",,,,
"Milo_interaction5_4","这个地方现在到处都是人。我不打算说谎，我也从来不说谎，但我真的很怀念以前这里还很静谧的时候。_诚然，那时候销量也没那么多，但还可以听到海浪声。而现在，就只有不断的喧闹声了。","xxxx",,,,
"Milo_interaction5_5","今天我往商店走时，看到一个小孩穿着旱冰鞋，举着棒球棒。_不知为何，那幅画面让我很困扰。","xxxx",,,,
"Milo_interaction5_6","你去过奶麦之家吗？这是镇上的一家便利店。_虽然它不如周边的店，但我朋友提里奥在那儿工作，我喜欢去见见他。他是个不错的家伙。","xxxx",,,,
,,,,,,
"Milo_interaction6_1_intro","你喜欢带角的还是不带角的赤鬼面具？我不是要评判你，只是想知道而已。","xxxx",,,,
"Milo_interaction6_1_option_1","要带角的。","xxxx",,,,
"Milo_interaction6_1_option_2","要不带角的。","xxxx",,,,
"Milo_interaction6_1_response_1","角确实能给面具增添很多戏剧色彩，我同意。","xxxx",,,,
"Milo_interaction6_1_response_2","这样面具看起来会平整。那我就会着重刻画獠牙来制造点戏剧效果。","xxxx",,,,
"Milo_interaction6_2","我刚才突然想到要给我们做一套赤鬼面具。我觉得有一套这种面具会很有意思。","xxxx",,,,
"Milo_interaction6_3","自从我们在一起以来，我的脑海里就激动地充斥着各种想法。_我画了太多个服装涂鸦，现在我可能得买个新的绘图板了。","xxxx",,,,
"Milo_interaction6_4","灵感自由流淌，一整天都暖意洋洋，我明白为什么大家愿意恋爱了。_当我还是单身时，我也热爱自己和自己的想法，但有人一同分享梦想就是让一切变得温暖了一点。","xxxx",,,,
"Milo_interaction6_5","如果我们在一起足够久，肯定就会提到结婚的话题。_我觉得我不需要仪式那种正式的东西来确保彼此永不分离，但如果你需要，请告诉我。","xxxx",,,,
"Milo_interaction6_6","我爱你胜过爱赤鬼面具。我这么说是认真的。在我心中你已经越过了那条界线。_包括我的父母在内，没有任何人曾达到过那种地步。我很爱他们，但没有爱赤鬼面具那么多。","xxxx",,,,
,,,,,,
"115_MILO_PROGRESSION","115_米洛_进度",,,,,
,,,,,,
"Milo_progression_restaurantOpen","我听说红杉馆开张了！希望你们比一般餐馆坚持得久一点！","xxxx",,,,
"Milo_progression_luciusReview","卢修斯是个相当老套的评论家。我觉得他的评论很无聊，缺乏真实的想法。","xxxx",,,,
"Milo_progression_bathhouseOpen","我不太喜欢泡澡。我很大程度上是个喜欢泡澡的人，但是我很高兴看到浴场开业。那真是个漂亮又可爱的地方。","xxxx",,,,
"Milo_progression_leSequoiaReputation","你做的菜肯定很好吃，因为我店里的人总是在说这个。这样有点儿烦人，但对你来说很棒！","xxxx",,,,
"Milo_progression_teahouseReputation","我和其他人一样，说茶屋很富丽堂皇。_这个词用在这儿很合适，我无意间听见别人说了这个词，所以决定在这段话里再用一次。_茶屋干得不错，(playername)。","xxxx",,,,
"Milo_progression_helpfullness1","感谢你为那些寻求帮助的人们尽己所能。_即便只是寻求帮助也需要很大勇气，所以能看到你回应那些请求以示尊重真的很好。","xxxx",,,,
"Milo_progression_helpfullness2","帮助他人在当下和任何时候都很重要。你做得很好，在力所能及的时候伸出援手。","xxxx",,,,
,,,,,,
"Milo_restaurantMenu_positive_1","你的菜单上没有我不吃的食物。所以，这很好啊！_而且还有很多素食选择，所以这个也很好！","xxxx",,,,
"Milo_restaurantMenu_positive_2","我在你的餐厅吃饭时，菜单上的选择多到挑不过来！_你可以期待我会更常来。","xxxx",,,,
"Milo_restaurantMenu_negative_1","我不喜欢你的菜单。为什么？嗯，菜单里肉太多了，蔬菜不足。","xxxx",,,,
"Milo_restaurantMenu_negative_2","你有改过菜单吗？还没有？那就这样吧，我没意见。","xxxx",,,,
,,,,,,
"Milo_environmentConsumer_positive_1","我很高兴你能和我想到一块去，就是在经营致富且不破坏环境这方面。干得漂亮！","xxxx",,,,
"Milo_environmentConsumer_positive_2","如果我们在经营生意的过程中毁掉了一切，那金钱本身还有什么意义？_如果到处都充斥着微型塑料，金钱也没法为你买来空气和水源。有这东西在身边是没有未来的。","xxxx",,,,
"Milo_environmentConsumer_negative_1","如果你只是为了挣钱就污染、毁坏我们的城镇，那我也没什么好说的了。_我们都是有责任在身的，(playername)。","xxxx",,,,
"Milo_environmentConsumer_negative_2","你只为机械的数字就毁掉我们的孩子一代还有他们的未来。我希望你寝食难安。","xxxx",,,,
,,,,,,
"Milo_firstQuestComplete_1","这是我追寻了很久的一款面具。拿着它让我感觉好快乐。再次谢谢你。","xxxx",,,,
"Milo_firstQuestComplete_2","我把这个面具摆在家里了。我每天都可以看到它，我很高兴能这样做。","xxxx",,,,
"Milo_firstQuestComplete_3","前几天阿洛伊斯过来找我，注意到了我家的新装饰。他想碰一下它。我笑了没同意。没人能碰它。","xxxx",,,,
,,,,,,
"Milo_secondQuestComplete_1","我的心并不像我所希望的那般充实，但我很高兴我试着寻找爱。","xxxx",,,,
"Milo_secondQuestComplete_2","我不知道该怎么处理我对哈塞尔的感情。_我不想抛弃这种感觉，但留着这种情愫大概是个坏主意。可能会作茧自缚。","xxxx",,,,
"Milo_secondQuestComplete_3","我决定将这种感情划归到脑海里的欣赏区块。_我不想让这些温暖的感觉流走，但同时，我也不会幻想我们某天会在一起。","xxxx",,,,
,,,,,,
,,,,,,
"115_MILO_INTERACT","115_米洛_互动",,,,,
,,,,,,
"Milo_compliment_looks","我的脸是父母给予的。除了加点高光以外，我没对它动过什么。这张脸都要归功于他们，是他们的贡献。","xxxx",,,,
"Milo_compliment_clothing","啊，你注意到我的服装和赤鬼面具了？谢谢，我真的对印出来的样板很自豪，这其实还挺困难的，因为我得手工完成。","xxxx",,,,
"Milo_compliment_mind","听着，我的大脑是我的，也只属于我自己，你没必要谈这个。","xxxx",,,,
"Milo_compliment_work","我一度被教导，只要你承诺要做一份工作，就必须把它做得圆满。这份工作让我得以生存，但我希望它能让我实现梦想。","xxxx",,,,
"Milo_encouragement","..._好吧。","xxxx",,,,
"Milo_offerhelp_accept","你想帮我完成这个任务的请求获准了。","xxxx",,,,
"Milo_offerhelp_decline","我妈妈说得对，有些人的确心地善良。_但我现在不需要你的帮助。谢谢你了。","xxxx",,,,
"Milo_present_useful_1","我觉得我暂时还负担不起这么贵重的东西。这对我来说意义非凡。谢谢你。","xxxx",,,,
"Milo_present_useful_2","嘿，这个很有格调啊！谢谢你朋友！","xxxx",,,,
"Milo_present_useful_3","你知道吗，我觉得我以前对你的判断有失水准，(playername)。你确实品味很好。","xxxx",,,,
"Milo_present_valuable_1","是很贵重。但它时尚吗？...答案是一个响亮的..._不...","xxxx",,,,
"Milo_present_birthday_1","什么...哇...嘿！这是给我的礼物吗？没几个人记得我的生日。这对我来说意义重大，(playername)。而且你看，这还是件时尚的作品呢！","xxxx",,,,
"Milo_present_useless_1","我不知道该拿这个怎么办，但还是谢谢你。_如果你想给我礼物，那就给我能用到面具制作里的材料吧，或者是健康的饭菜。","xxxx",,,,
"Milo_present_useless_2","完全不酷，(playername)。一点也不时尚。我还以为你是有潜力的，但可惜啊，我错了。","xxxx",,,,
"Milo_present_useless_3","不。我不喜欢这东西的样子。你喜欢它的样子吗？","xxxx",,,,
"Milo_gift_already_given","你今天已经给过我这个特定的东西了。你脑袋还好吗？也许你该躺下休息了。","xxxx",,,,
"Milo_hug","你在干嘛？我们是什么情侣吗？_无意冒犯，但是我真的不喜欢肢体接触，所以别再做那种事了。我没在开玩笑。","xxxx",,,,
"Milo_hangout_decline","抱歉，我今天有点忙。","xxxx",,,,
"Milo_romantic_decline","爱是不能轻易送出的事物，我不能接受你的爱意，因为你是我的朋友，(playername)。","xxxx",,,,
,,,,,,
"115_MILO_MILOS_APPAREL","销售服装",,,,,
,,,,,,
"Milo_shop_default_1","你好，本店卖衣服，进来选购吧。","xxxx",,,,
"Milo_shop_default_2","你好，这家店的衣服都是我做的。买点吧。","xxxx",,,,
"Milo_shop_default_3","你好啊，这家店的衣服还不错，不像你身上穿的这套。","xxxx",,,,
"Milo_shop_default_4","你好，没错上面的招牌就是我的名字。别从这儿偷东西。","xxxx",,,,
"Milo_shop_default_5","你好啊，欢迎你来，肯定是需要新衣服了吧。","xxxx",,,,
"Milo_shop_buy_1","这件可以把你的身体遮住。","xxxx",,,,
"Milo_shop_buy_2","你再也找不到这么好的印花了。","xxxx",,,,
"Milo_shop_buy_3","极佳的选择。","xxxx",,,,
"Milo_shop_sell_1","这些会用到做更多的衣服上。","xxxx",,,,
"Milo_shop_sell_2","我要买下这些。","xxxx",,,,
"Milo_shop_sell_3","这会很有帮助的。","xxxx",,,,
"Milo_shop_sell_rejected_1","你为什么觉得我会需要那东西？","xxxx",,,,
"Milo_shop_sell_rejected_2","这个和我做的衣服搭不上一点关系。","xxxx",,,,
"Milo_shop_sell_rejected_3","我不需要这个，别再试图卖给我了。","xxxx",,,,
"Milo_shop_too_poor_1","我需要把人们付给我的信用点再付给人们，而你并没有信用点。","xxxx",,,,
"Milo_shop_too_poor_2","你得有信用点才能买那个。","xxxx",,,,
"Milo_shop_too_poor_3","我是开商店的，不是做慈善的。","xxxx",,,,
,,,,,,
"116_VALENTINA","116_瓦伦蒂娜",,,,,
,,,,,,
"Valentina_interaction1_1","...","xxxx",,,,
"Valentina_interaction1_2","你需要什么吗？","xxxx",,,,
"Valentina_interaction1_3","我没有义务只因为你打扰了我而询问你是否还好。","xxxx",,,,
"Valentina_interaction1_4","如果您需要什么，请随时询问。","xxxx",,,,
"Valentina_interaction1_5","瞧，我很快就要去某个地方。确切地说是去参加电影首映式。如果你做完了，我真的很想动身。","xxxx",,,,
"Valentina_interaction1_6","我可能对首映夸大了一点。_这是一部尚未在白荆港图书馆放映室上映的电影。","xxxx",,,,
,,,,,,
"Valentina_interaction2_1_intro","你看过《地狱壁橱 5：高档化》吗？","xxxx",,,,
"Valentina_interaction2_1_option_1","抱歉，啥？","xxxx",,,,
"Valentina_interaction2_1_option_2","如果它与《地狱密室 3》有任何相似之处，那我就买了。","xxxx",,,,
"Valentina_interaction2_1_response_1","是的，我也是这么想的。太棒了","xxxx",,,,
"Valentina_interaction2_1_response_2","等等，停下来，你看过《地狱密室 3》吗？你是《地狱密室》的粉丝？！我震惊了。","xxxx",,,,
"Valentina_interaction2_2","这个小镇在地图上只是个小点，我真的迫不及待地想离开它。去一个有真正的茶馆的地方，离这里很远。","xxxx",,,,
"Valentina_interaction2_3","雨停了，我就知道我将度过美好的一天，因为雨过天晴后，等待我的是一杯茶。","xxxx",,,,
"Valentina_interaction2_4","这是我的日常工作，可以支付账单，还能帮助我获得更好的装备，以便我可以做我真正感兴趣的事情：3-D 怪物建模。","xxxx",,,,
"Valentina_interaction2_5","当外面起雾时，我有时会想，雾中一定有生物在等着我。就在我看不到的地方。_回家的路上感觉比平时更安全，因为外面的任何怪物在说出蠢话之前都会被吃掉。","xxxx",,,,
"Valentina_interaction2_6","如果您正在寻找一些有趣且带有恐怖色彩的装备，请查看米洛的店铺。_我知道他的风格并不适合所有人，但如果处理得当，他的衣服将永远流行。","xxxx",,,,
,,,,,,
"Valentina_interaction3_1_intro","瞧，我现在真的不需要聊天...好吗？","xxxx",,,,
"Valentina_interaction3_1_option_1","看起来你像是可以聊天的人...","xxxx",,,,
"Valentina_interaction3_1_option_2","好吧，那我就不打扰你了。","xxxx",,,,
"Valentina_interaction3_1_response_1","...只是，我的生活很艰难。我知道每个人都一样，但今天轮到我了。我厌倦了每天都感觉轮到我了。仅此而已。","xxxx",,,,
"Valentina_interaction3_1_response_2","抱歉(playername)。今天就是这样的一天。","xxxx",,,,
"Valentina_interaction3_2","每周二我都要去霓虹城接受治疗。我不知道这是否值得。","xxxx",,,,
"Valentina_interaction3_3","我真的可以参加“雷吉回家”马拉松。我需要那个挥舞斧头的男人杀死所有毫无戒心的青少年来鼓舞我的精神。","xxxx",,,,
"Valentina_interaction3_4","今天将是最美好的一天。不，我甚至不想这么说。","xxxx",,,,
"Valentina_interaction3_5","我的治疗师说，如果我试着重新规划我的一天，那么我就能掌控它。唯一的问题是...当我尝试时，_我并不是真心的。我觉得我说的话没有任何意义。这是爸爸妈妈送给我的另一份礼物。","xxxx",,,,
"Valentina_interaction3_6","我喜欢恐怖，但我听说这附近的树林里有些怪异的东西。_我说的是树林里传来的声音之类的。这对我来说是大忌！我每次都会带上我的假鬼，谢谢。","xxxx",,,,
,,,,,,
"Valentina_interaction4_1_intro","下周将有三部曲联映，分别是《哈利有两个头骨》原版。_我想知道您是否想来？","xxxx",,,,
"Valentina_interaction4_1_option_1","我想我下周没有时间，抱歉。","xxxx",,,,
"Valentina_interaction4_1_option_2","我不太喜欢恐怖电影。","xxxx",,,,
"Valentina_interaction4_1_response_1","没关系。我明白。","xxxx",,,,
"Valentina_interaction4_1_response_2","啊，我明白了，那太糟糕了。我想你可能会喜欢它。","xxxx",,,,
"Valentina_interaction4_2","很长一段时间以来，我都害怕被困在这个小镇，虽然这不是我想永远待的地方，但我必须说，这也不是最糟糕的地方。","xxxx",,,,
"Valentina_interaction4_3","如果你还没看过，请看一些韩国恐怖片。它来自不同的世界，充满了血腥。","xxxx",,,,
"Valentina_interaction4_4","前几天，当我正在喝茶的时候，我的猫跑到我身边。她坐在我的腿上，我们一起看雨。_这是我几个月来最平静的时刻。我想这意味着事情进展顺利，对吧？","xxxx",,,,
"Valentina_interaction4_5","我给你买了一本《圣诞老人今晚去世》作为感谢...谢谢你没有放弃我。_我的治疗师说与我圈子外的人交朋友很重要，你帮助了我。比你想象的还要多。所以，谢谢你。","xxxx",,,,
"Valentina_interaction4_6","今天有一位病人来我这里，他们不停地谈论着镇子周围的旧矿井。_这个白痴在爬进矿井时摔断了脚踝。在我看来，有些历史最好被遗忘。","xxxx",,,,
,,,,,,
"Valentina_interaction5_1_intro","(playername)，你曾经放弃过某个爱好吗？","xxxx",,,,
"Valentina_interaction5_1_option_1","是的，而且很糟糕。","xxxx",,,,
"Valentina_interaction5_1_option_2","不，我确实没有时间做任何事情。","xxxx",,,,
"Valentina_interaction5_1_response_1","对吧？我真的很喜欢 3D 建模，但我没有时间真正多玩一下。这太糟糕了！","xxxx",,,,
"Valentina_interaction5_1_response_2","爱好对你的心理健康非常重要！试着为自己找一些，(playername)。_我曾经非常喜欢 3D 打印，但现在...我只是觉得与它脱节了。这很糟糕。","xxxx",,,,
"Valentina_interaction5_2","我看着我的 3D 打印机，叹了口气。_也许等诊所的情况平息下来，我就能找到一些精力来做东西了。至少我还有恐怖电影。","xxxx",,,,
"Valentina_interaction5_3","我觉得这很有趣，但当我看到低俗恐怖电影中的血腥场面时，我还是会退缩。_我每天都要处理真正的伤口和鲜血，但看到某人的手臂被扯断只会让我感到畏缩。","xxxx",,,,
"Valentina_interaction5_4","我想我可能很快就会在这个城里参加一次恐怖电影马拉松。_恐怖一直被视为一种相当低级的事情，但它可以是高雅的艺术，这是一个理解它的问题。","xxxx",,,,
"Valentina_interaction5_5","哎呀，诊所总是对我大喊大叫！我觉得我永远无法完全放松下来。_它不断需要补给，病人总是在那里，我觉得即使我想离开它，我也离开不了。哎呀！","xxxx",,,,
"Valentina_interaction5_6","当我在图书馆的房间里举办电影之夜时，我会邀请任何想来体验一些最棒的恐怖电影的人。_有时我会邀请多达七个人参加！我尽可能地争取胜利。","xxxx",,,,
,,,,,,
"Valentina_interaction6_1_intro","我们第一次见面时我不会让你知道这个，但我很混乱。_你确定要留下来吗？","xxxx",,,,
"Valentina_interaction6_1_option_1","我不想去其他任何地方。","xxxx",,,,
"Valentina_interaction6_1_option_2","就像粘纸上的苍蝇一样，我被粘在你身上。","xxxx",,,,
"Valentina_interaction6_1_response_1","我确信你不是这个意思，但我也明白你的意思。谢谢。","xxxx",,,,
"Valentina_interaction6_1_response_2","我们会走得很远，小苍蝇，至少我希望如此。我喜欢我们。","xxxx",,,,
"Valentina_interaction6_2","既然我们正式成为情侣，我现在要要求你看完整个《人虫》系列。_是的，准备好看六部关于人吃泥土的完整电影吧。当然，有很多泥土和血。","xxxx",,,,
"Valentina_interaction6_3","我迫不及待地想和你一起看《过夜营》！那个结局！_哦！我再也无法第一次体验它了，但是看着人们看它...啊！我喜欢它。等不及了。","xxxx",,,,
"Valentina_interaction6_4","顺便说一句，我不会停止接受治疗。_有些日子，我的情感并不总是能满足你，我希望你能理解，那些日子并不是因为我不爱你，而是因为我在试着爱自己。","xxxx",,,,
"Valentina_interaction6_5","在诊所度过了漫长的一天。我们能不能就这么看着一群愚蠢的青少年在森林里被杀害然后昏倒？_我现在真的很想这么做。","xxxx",,,,
"Valentina_interaction6_6","我愿意一直在一起，直到我们不再相爱。_这可能意味着不再相爱，死亡，或者死而复生，像一个蹒跚的僵尸一样在地球上游荡。_我会和你一起吃脑子。我太爱你了。","xxxx",,,,
,,,,,,
"116_VALENTINA_PROGRESSION","116_瓦伦蒂娜_进展",,,,,
,,,,,,
"Valentina_progression_restaurantOpen","哦，嘿，你开餐馆真酷。希望你一切顺利。","xxxx",,,,
"Valentina_progression_luciusReview","这个 Lucius 是谁？呃，我不会在意任何人的意见，即使是我妈妈的意见，相信我，她有很多意见。","xxxx",,,,
"Valentina_progression_bathhouseOpen","你不知道看到那家浴场开业我有多高兴！_我一直盼望着它开业的那一天，这样我就可以去泡个澡了。","xxxx",,,,
"Valentina_progression_leSequoiaReputation","不久前，有一位游客来过这里，他因为一些我不能说的事情而需要缝针，而他们都在称赞红杉馆有多好。_所以，你说对了。","xxxx",,,,
"Valentina_progression_teahouseReputation","一对游客夫妇在徒步旅行时扭伤了脚踝，于是前来就诊。_当我说他们应该去浴场洗澡时，他们非常兴奋，因为这意味着他们也可以在那里喝茶。_你对那个地方的评价还不错。","xxxx",,,,
"Valentina_progression_helpfullness1","我听说你对镇上的人很有帮助。谢谢！很高兴看到有人努力让事情变得更好。","xxxx",,,,
"Valentina_progression_helpfullness2","你还在说“帮助所有人”？_哇，我不知道你有这么大的毅力坚持这么久。加油，老虎！","xxxx",,,,
,,,,,,
"Valentina_restaurantMenu_positive_1","我从一位需要重新缝手指的新闻通讯撰稿人那里听说，你们的菜单很棒。_他说你们的冷冻甜点很棒。我得去看看。","xxxx",,,,
"Valentina_restaurantMenu_positive_2","我终于有机会去你们的餐厅吃饭了，哇，味道好极了！真的好极了！所以，继续加油吧。","xxxx",,,,
"Valentina_restaurantMenu_negative_1","一位当地渔民带着鱼钩走进来，说你们的菜单不太好。素食菜肴太多了。_他告诉我菜单上有什么之后，我想我不会再来这里了。","xxxx",,,,
"Valentina_restaurantMenu_negative_2","我只是觉得，在菜单是这样的的情况下，我无法去你的餐厅。_但如果你有冷冻食品...那么我可能会改变主意。","xxxx",,,,
,,,,,,
"Valentina_environmentConsumer_positive_1","嘿，你没有在城镇或该地区扔一堆垃圾，这做得很好。_感谢你没有把白荆港变成“放射性战斗机 4：死亡小巷”。","xxxx",,,,
"Valentina_environmentConsumer_positive_2","另一位渔民手臂骨折了，他告诉我，现在的港口看起来比十年前更干净了。_听到这个消息真是太好了，不是吗？","xxxx",,,,
"Valentina_environmentConsumer_negative_1","不需要脑外科医生就能看出，你的快速消费主义商业计划制造了大量垃圾。","xxxx",,,,
"Valentina_environmentConsumer_negative_2","我曾遇到过一位渔民，他在港口堆积的碎片上滑倒，拇指骨折。_这是他 10 年来见过的最严重的情况，知道吗？也许这和最近的垃圾有关。","xxxx",,,,
,,,,,,
"Valentina_firstQuestComplete_1","必须说，骷髅收藏家 Vanx 完全符合我的要求。再次感谢你的帮助。","xxxx",,,,
"Valentina_firstQuestComplete_2","我从来不知道 Vanx 是因为欠债才成为骷髅收集者的！_我以为是因为她想为她的村庄报仇。飞行员总是有这种怪异的感觉。","xxxx",,,,
