"key","en","fr","ge","sp","ch","jp"
"Aime_date_Bathhouse_1B_Option","我想你无忧无虑的态度和无拘无束的快乐就是让我想和你一起出去玩的原因，艾米。(Friend)","xxxx",,,,
"Aime_date_Bathhouse_1A_Response","...我发现你对烹饪的热情也是一种启发！身体和灵魂都需要滋养，我觉得我们在一起会让自己充满爱！让我们一起浸泡吧！","xxxx",,,,
"Aime_date_Bathhouse_1B_Response","而你的干劲，(playername)，正是我发现你是一个如此有趣的人的原因！现在，让我们一起来浸泡吧！","xxxx",,,,
"Aime_date_Bathhouse_Walk_1","啊啊啊啊，我的压力正在从身体里消失。这道热汤正在把它煮掉。我想不出有什么比和你一起在这个温暖的地方更快乐的事了。","xxxx",,,,
"Aime_date_Bathhouse_Walk_2","孩子们是我的快乐之源，我每天都爱着他们。我们，也就是 Bea 和我，会永远爱他们，即使我们彼此不再相爱...汗水流到我的眼睛里了！","xxxx",,,,
"Aime_date_Bathhouse_Walk_3","内心是情绪的漩涡。这就是为什么我的思想必须坚持下去，才能时不时地摆脱这种风暴。我的孩子们、我的收获，还有现在的你，都在帮助我。","xxxx",,,,
"Aime_date_Bathhouse_Walk_4","我很久没有拥有过如此美好的未来了。我不会被它压垮。我的肌肉不允许这样！","xxxx",,,,
"Aime_date_Bathhouse_Walk_5","我的皮肤开始起皱了。我应该回家！","xxxx",,,,
"Aime_date_Bathhouse_End","感谢您选择这个地方作为我们的约会地点。我非常喜欢这个地方，自从我们一起分享后，我的心中就更加丰富了。就像观察员一样，我们的爱需要两个人来托起它！","xxxx",,,,
,,,,,,
"Aime_date_TownSquare_Intro","我们现在就在这儿。在城里。我们在一起...我不知道我是否够坚强！","xxxx",,,,
"Aime_date_TownSquare_1","我的肌肉现在不想待在这里，(playername)！","xxxx",,,,
"Aime_date_TownSquare_1A_Option","我认为你有足够的能力处理好这个地方，艾米。坚强起来！(Friend)","xxxx",,,,
"Aime_date_TownSquare_1B_Option","这只是我们的小镇，艾米。你每天都在这里。你怎么能忍受晚上待在这里呢？(Friend)","xxxx",,,,
"Aime_date_TownSquare_1A_Response","我的身体，当然，但我的心脏...我身体里最强健的肌肉...不能！","xxxx",,,,
"Aime_date_TownSquare_1B_Response","那就不同了！我白天不打算改善我的爱情生活！我的心无法理解现在承受的压力！","xxxx",,,,
"Aime_date_TownSquare_Walk_1","那里也是我们初吻的地方...不！","xxxx",,,,
"Aime_date_TownSquare_Walk_2","那边就有一个以她的名字命名的酒吧...她！","xxxx",,,,
"Aime_date_TownSquare_End","(playername)，我必须离开这里！现在！","xxxx",,,,
,,,,,,
,,,,,,
"105_BIANCA","105_比安卡",,,,,
,,,,,,
"105_BIANCA_ROMANTIC","105_比安卡_浪漫",,,,,
,,,,,,
"Bianca_romantic_decline","呃，不。","xxxx",,,,
"Bianca_romantic_accept","我感觉你对我的了解程度是这里其他人所不及的。你确实有些特别之处...当然。",,,,,
,,,,,,
"Bianca_romantic_like_location","我在一些新闻通讯中看到过这个。看起来很不错。","xxxx",,,,
"Bianca_romantic_neutral_location","哦，是的，那个地方。呃，听起来不错。","xxxx",,,,
"Bianca_romantic_dislike_location","不...但是如果你想的话，呃，好的。","xxxx",,,,
"Bianca_romantic_same_location","你已经没有主意了？我们以前去过那里。我们去试试新地方吧，好吗？","xxxx",,,,
,,,,,,
"Bianca_romantic_secondDate_endIntro","我很久没有约会过第二次了。_我比焊接更喜欢这个，我爱焊接。太放松了。","xxxx",,,,
"Bianca_romantic_secondDate_relationshipOption","那么，你认为我们应该在一起吗？(Romance)","xxxx",,,,
"Bianca_romantic_secondDate_friendsOption","很有趣...但我们只做朋友好吗？(Friend)","xxxx",,,,
"Bianca_romantic_secondDate_relationshipAccept","...我没想到会这样。真的吗？你想...和我在一起？哇。我...也想。","xxxx",,,,
"Bianca_romantic_secondDate_relationshipDecline","是的，很有道理。很有道理。","xxxx",,,,
"Bianca_romantic_secondDate_friendsResponse","朋友，嗯？好的。好的。我可以坚持下去。无论如何，总是需要更多朋友。","xxxx",,,,
,,,,,,
"Bianca_date_LonelyCliffs_Intro","时间对我来说就是金钱。如果我在做的事赚不到钱，那这件事就不值得我花时间在它身上。_介于这种心态，我通常很少走出商店，更不用说镇子了。所以，呃，谢谢你带我上这儿来。","xxxx",,,,
"Bianca_date_LonelyCliffs_1","我听说过孤独崖，但那只是在简报上见到的，而你像我一样有自己的生意要经营。_你是怎么抽出时间找到这种地方的？","xxxx",,,,
"Bianca_date_LonelyCliffs_1A_Option","挣钱并不是生活的唯一目的。(Romance)","xxxx",,,,
"Bianca_date_LonelyCliffs_1B_Option","你应该出去走走，感受自然的美好。会帮到你的。(Friend)","xxxx",,,,
"Bianca_date_LonelyCliffs_1A_Response","...我...挣钱...我很享受我做的事。我喜欢解决问题，而且还不用跟任何人对话。_","xxxx",,,,
"Bianca_date_LonelyCliffs_1B_Response","如果我想找乐子，那我本来可以和阿洛伊斯待在城里。","xxxx",,,,
"Bianca_date_LonelyCliffs_Walk_1","我一直很享受独处。我把很多人推开了，因为我没有能力让他们留在我身边。他们从我身上夺走了太多的能量，但我从你身上得不到这些。","xxxx",,,,
"Bianca_date_LonelyCliffs_Walk_2","别误会，我第一次见到你时并不喜欢你。但我不喜欢大多数人。我不知道是什么让你留在我身边，但我很高兴。","xxxx",,,,
"Bianca_date_LonelyCliffs_Walk_3","你知道，我以前不是这样的。直到...我搬到这里，我才开始独来独往。如果你是班上最聪明的孩子，而班上只有 15 个孩子，那真是糟透了。","xxxx",,,,
"Bianca_date_LonelyCliffs_Walk_4","重点是，我之所以这样是因为我不想让自己受到伤害。我希望现在能改正自己的这个缺点...因为我想认真地尝试一下。","xxxx",,,,
"Bianca_date_LonelyCliffs_2A_Option","你是比安卡。你能解决一切问题！(Friend)","xxxx",,,,
"Bianca_date_LonelyCliffs_2B_Option","你不需要改变。我喜欢你本来的样子。(Romance)","xxxx",,,,
"Bianca_date_LonelyCliffs_2A_Response","哈哈，没错！嗯...说到机械，我是最棒的。说到人和情感...","xxxx",,,,
"Bianca_date_LonelyCliffs_2B_Response","等等...真的吗？？？我想之前没人跟我说过这个。谢谢...(playername)。","xxxx",,,,
"Bianca_date_LonelyCliffs_Walk_5","如果不是因为埃洛伊斯 (Aloys)、哈泽尔 (Hasel)，现在还有你，我确信我会被发现死在我店里堆积如山的零件之下。这并不是那么令人沮丧，但我觉得我比被埋在一堆垃圾之下更可怜。","xxxx",,,,
"Bianca_date_LonelyCliffs_Walk_6","我想说的是，你在这里和我在一起对我来说意义重大，甚至让我自己都感到惊讶。我希望我的生活对我自己来说更有意义，而不只是我每小时能得到多少钱。","xxxx",,,,
"Bianca_date_LonelyCliffs_Walk_End","我很少出店，所以有点累了。我们可以回去吗？","xxxx",,,,
"Bianca_date_LonelyCliffs_End","我没想到今晚会发生这种事。我不知道我期待的是什么，但我没想到你会出现在我的生活里。我没想到我的脑海里会有这些想法和感受，心里也有这些感受。我很高兴生活仍然给我带来一些惊喜。","xxxx",,,,
,,,,,,
"Bianca_date_SouthBeach_Intro","我小时候经常来这个海滩。我和爸爸妈妈一起去过很多次海边。那里很便宜，而且我敢说很有趣。","xxxx",,,,
"Bianca_date_SouthBeach_1","大海和宁静让我来到白荆港，为什么选择来这里呢？","xxxx",,,,
"Bianca_date_SouthBeach_1A_Option","我被授予经营自己的餐馆的权利。(Friend)","xxxx",,,,
"Bianca_date_SouthBeach_1B_Option","我想抓住机会，接受挑战。(Romance)","xxxx",,,,
"Bianca_date_SouthBeach_1A_Response","这确实有点冲动，但我想这比你所做的其他任何事情都要好。","xxxx",,,,
"Bianca_date_SouthBeach_1B_Response","我也这么做过。我知道，如果我要工作，就必须由我自己来经营，而不是其他人。我很佩服你这一点。","xxxx",,,,
"Bianca_date_SouthBeach_Walk_1","当我们搬到这里时，我父母立即带我来到这里。_小时候，我讨厌这里，因为这里一点也不熟悉。我知道这里很漂亮，但被赶出家门从来都不是一件有趣的事。","xxxx",,,,
"Bianca_date_SouthBeach_Walk_2","当然，我们尽了最大努力。妈妈和爸爸现在还在城里，但我想知道如果我们留在广告牌城，我会变成什么样子。也许会一样？因为我怀疑那里的老师不会比这里的老师更好。","xxxx",,,,
"Bianca_date_SouthBeach_Walk_3","这一切都是为了生存，现在，我想活得更精彩一些。这就是为什么我现在和你在一起是如此重要。_这是我第一次允许自己做这种事。","xxxx",,,,
"Bianca_date_SouthBeach_Walk_4","即使有时我沉默不语，我希望你能理解我在努力，并且知道如果你想继续前进，那也没关系。即使没有我，你也可以找到自己的幸福。","xxxx",,,,
"Bianca_date_SouthBeach_Walk_5","我有点累了。在店里忙了一天。","xxxx",,,,
"Bianca_date_SouthBeach_End","我可能会很狡猾，试图让你时刻在我身边，但我不相信那些废话。我有我的包，你也有你的包，但我想如果这一切顺利的话，我们可以一起承担。","xxxx",,,,
,,,,,,
"Bianca_date_TownSquare_Intro","这是我每天居住的地方，大多数日子我都过得差不多了。耶。","xxxx",,,,
"Bianca_date_TownSquare_1","您认为这是一个新颖的约会想法吗？","xxxx",,,,
"Bianca_date_TownSquare_1A_Option","我认为探索这个城镇会很有趣？(Friend)","xxxx",,,,
"Bianca_date_TownSquare_1B_Option","你的态度可以调整吗？(Friend)","xxxx",,,,
"Bianca_date_TownSquare_1A_Response","我们每天都会在城里见面。除非迫不得已，我通常不会离开。_探索我们俩最熟悉的地方？就像我们要一起发现新事物？哇，非常新颖。","xxxx",,,,
"Bianca_date_TownSquare_1B_Response","我不知道，你能回到过去，改变我们的约会方式，而不会失去你做出的一些更好的选择吗？不？那么，不，我无法改变我的态度。","xxxx",,,,
"Bianca_date_TownSquare_Walk_1","那家伙欠我钱！嘿！我知道你住哪儿！","xxxx",,,,
"Bianca_date_TownSquare_Walk_2","呃，我知道 Aloys 可以接受这里的鱼腥味，但正是因为这个原因，我才尽量避免去这个地方的大部分地方。_偶尔冒险看看美丽的日落而已。","xxxx",,,,
"Bianca_date_TownSquare_End","我受够了。_我为此请了一晚假？你欠我钱。我希望很快得到付款。","xxxx",,,,
,,,,,,
"106_POMARINE","106_波马林",,,,,
,,,,,,
,,,,,,
,,,,,,
"107_APRIL","107_四月",,,,,
,,,,,,
"107_APRIL_ROMANTIC","107_四月_浪漫",,,,,
,,,,,,
"April_romantic_decline","我的视力告诉我我们不太合适。抱歉。","xxxx",,,,
"April_romantic_accept","据我所知，灵魂、我的视力、一切都表明我们会相处得很好！所以，是的，让我们看看我们会落到哪里。",,,,,
,,,,,,
"April_romantic_like_location","噢，我喜欢那个地方。","xxxx",,,,
"April_romantic_neutral_location","在城里度过一夜？听起来很有趣。","xxxx",,,,
"April_romantic_dislike_location","我似乎预感到了一场糟糕的约会。我们能避免吗？","xxxx",,,,
"April_romantic_same_location","我不需要成为一名通灵者就能知道，我们在这个非常活跃的一生之前和期间就已经到过那里。","xxxx",,,,
,,,,,,
"April_romantic_secondDate_endIntro","正如预期的那样，我很享受我们在一起的时光！希望你也一样。_你觉得我们会怎样？接下来会怎样？","xxxx",,,,
"April_romantic_secondDate_relationshipOption","我感觉我们会在一起。(Romance)","xxxx",,,,
"April_romantic_secondDate_friendsOption","作为非常好的朋友。(Friend)","xxxx",,,,
"April_romantic_secondDate_relationshipAccept","哦，(playername)，我也有同样的感觉！我很庆幸我没有提前知道这个日期。_否则我会失去此刻的爱情。","xxxx",,,,
"April_romantic_secondDate_relationshipDecline","那是因为我没看到我们。那真是一段美好的时光，但是...气氛就是不对。","xxxx",,,,
"April_romantic_secondDate_friendsResponse","友谊总比没有好。虽然我没有预见到这个结果，但我并不完全不欢迎它。","xxxx",,,,
,,,,,,
"April_date_SouthBeach_Intro","我喜欢这个地方的氛围。每当我想放松一下，我就会来这里。海浪和沙滩是如此的宁静，而且我喜欢这里离家这么近。","xxxx",,,,
"April_date_SouthBeach_1","我尽量不这样做，但我发现自己经常试图撬开未来的帷幕。你是否发现自己在思考未来？","xxxx",,,,
"April_date_SouthBeach_1A_Option","总是这样。但我们都想知道，不是吗？(Friend)","xxxx",,,,
"April_date_SouthBeach_1B_Option","我愿意，这是我们在一起的未来。(Romance)","xxxx",,,,
"April_date_SouthBeach_1A_Response","焦虑往往源于生活在非当下。我知道我也会陷入这种困境，但我很高兴知道我不是唯一一个。活在当下是每天的挑战。","xxxx",,,,
"April_date_SouthBeach_1B_Response","我...我没想到会有这个答案。哇。","xxxx",,,,
"April_date_SouthBeach_Walk_1","看不到可能的未来出现在我面前的情况很少见，所以当它发生时，我感到非常高兴。我喜欢知道会发生什么，但看到宇宙时不时地给我带来惊喜也令人耳目一新。","xxxx",,,,
"April_date_SouthBeach_Walk_2","至于爱情，我知道有一天我会找到爱情，但我从未期望找到一个真正理解我的人。_我总是期望我所做的事情会得到妥协或翻白眼，但你不会这样做，(玩家名称)。","xxxx",,,,
"April_date_SouthBeach_Walk_3","我很珍惜我们在这里度过的时光，虽然我确实试图展望我们约会的未来，但我也阻止了自己。我知道无论这里将会发生什么，我都希望亲临现场，而不是等待它发生。","xxxx",,,,
"April_date_SouthBeach_Walk_4","我永远不会忘记找到礼物的那一刻。我和朋友们玩捉迷藏，在森林里找到了底座。我藏了很久，最后睡着了。睡了一觉后，我醒来时知道朋友们藏在哪里。","xxxx",,,,
"April_date_SouthBeach_2A_Option","嘿！这意味着你可以在捉迷藏中作弊！(Friend)","xxxx",,,,
"April_date_SouthBeach_2B_Option","那是一种什么样的感觉？看到别人看不到的东西？(Romance)","xxxx",,,,
"April_date_SouthBeach_2A_Response","什么...我想是的。说实话，这有点可怕，这种全新的感觉被唤醒了。_这让人迷惑不解。我以为我出了什么问题。","xxxx",,,,
"April_date_SouthBeach_2B_Response","很可怕，但几天后我就习惯了。我意识到这并不是世界上最糟糕的事情。_缺点是人们越来越疏远我。拥有这种权力是...孤立的。","xxxx",,,,
"April_date_SouthBeach_Walk_5","我想我以前从没跟任何人讲过这个故事...我想你很特别。","xxxx",,,,
"April_date_SouthBeach_Walk_6","大自然每天都会给予我们礼物，但我们中的许多人却因为太忙而没有时间去欣赏它们。这就是我热爱生活的原因，因为我确保每天都能抽出时间来寻找这些礼物。","xxxx",,,,
"April_date_SouthBeach_Walk_End","(玩家名称)，我真的很喜欢我们今天的约会，但是对我来说已经很晚了，我想回家。","xxxx",,,,
"April_date_SouthBeach_End","这将会是我永远难忘的日子。谢谢你送的这份可爱的礼物。","xxxx",,,,
,,,,,,
"April_date_TownSquare_Intro","我爱我们的小镇。它有我所崇拜的坚毅精神，它的精神是我在这个世界上接触过的最强大的精神之一。","xxxx",,,,
"April_date_TownSquare_1","通常情况下，人们都是这么问我的，但是您对我们的未来有什么看法？","xxxx",,,,
"April_date_TownSquare_1A_Option","我经常看到我们去吃冰淇淋。(Romance)","xxxx",,,,
"April_date_TownSquare_1B_Option","我看到我们在一起。(Friend)","xxxx",,,,
"April_date_TownSquare_1A_Response","我也是！我喜欢冰淇淋，几乎和我一样喜欢...算了！但是...也许今天不行。我今天需要品尝一些新茶。不要让任何东西影响我的味蕾，你知道吗？","xxxx",,,,
"April_date_TownSquare_1B_Response","我的意思是，当然。我们会在一起，但我们也可以作为朋友在一起...我的意思是，好吧，没关系。","xxxx",,,,
"April_date_TownSquare_Walk_1","除了自然风光，这座城镇周围和里面的生活，只要看看它！_我问你，这里有什么地方是这样的！看看这些商店！看看这里的人！真是太可爱了。","xxxx",,,,
"April_date_TownSquare_Walk_2","作为一名通灵者，拥有这种天赋有时会成为一种负担，因为我能看到一些人身上可能发生的状况。这就是为什么住在 Billboard City 会成为一种负担。太多悲伤的故事了。","xxxx",,,,
"April_date_TownSquare_Walk_3","哦，我以后一定要来这里试试，但现在，我很高兴能和你在一起。我们在这里共度时光，我很珍惜。","xxxx",,,,
"April_date_TownSquare_Walk_4","我知道今晚我需要更多石英。最近我一直在努力为很多客户展现我对过去和现在的愿景。","xxxx",,,,
"April_date_TownSquare_Walk_5","呼，我感觉很好，但是很累。我们可以休息一下吗？","xxxx",,,,
"April_date_TownSquare_End","我很喜欢这个夜晚！我和你在一起的时光，我的精神与你融为一体，现在一切都感觉很好。我现在需要去休息了，不过谢谢你。","xxxx",,,,
,,,,,,
"April_date_DeepWoods_Intro","我一直听说过这个地方，但从来没有时间去那里。这里太安静了...我感觉这里有人...很冷。","xxxx",,,,
"April_date_DeepWoods_1","我今晚来这里就有种不祥的预感，但你却忽视了我的担心，为什么？","xxxx",,,,
"April_date_DeepWoods_1A_Option","我认为我们确实应该尝试新事物。(Friend)","xxxx",,,,
"April_date_DeepWoods_1B_Option","我认为你的担心是没有根据的。(Friend)","xxxx",,,,
"April_date_DeepWoods_1A_Response","尝试新事物是一回事，我喜欢这样，但这个地方让我望而却步。我知道这会激发我的能力，我是对的。_感谢您考虑我的需求。","xxxx",,,,
"April_date_DeepWoods_1B_Response","这...这不太明智？！_抱歉，但我知道如果我们来这里的话，这将是一个糟糕的约会，而且看起来我越来越像是对的。随便吧。","xxxx",,,,
"April_date_DeepWoods_Walk_1","我真不敢相信你不认为我对这个地方的看法不值得考虑！你太缺乏理解和同情了！","xxxx",,,,
"April_date_DeepWoods_Walk_2","你听到了吗？哦，哦不！这里的鬼魂太疯狂了。如此疯狂和悲伤！他们的哭泣声响彻云霄！","xxxx",,,,
"April_date_DeepWoods_End","我...他们的声音让我受不了！我现在头好痛！_我们必须离开(playername)！","xxxx",,,,
,,,,,,
,,,,,,
"108_NACIM","108_NACIM",,,,,
,,,,,,
"108_NACIM_ROMANTIC","108_NACIM_浪漫",,,,,
,,,,,,
"Nacim_romantic_decline","我不知道，我就像搬运工一样，有很多行李不是你的。不用了，谢谢，我自己可以搬。","xxxx",,,,
"Nacim_romantic_accept","我的治疗师说我值得被爱，如果有人愿意向我表达这份爱，我就应该接受它。当然！我可以找个人来照顾我的女儿们。","xxxx",,,,
,,,,,,
"Nacim_romantic_like_location","我想我从 Aime 那里听说过那个地方，听起来很不错。","xxxx",,,,
"Nacim_romantic_neutral_location","老实说，我并不怎么出门，所以如果你喜欢这个想法，那就走吧。","xxxx",,,,
"Nacim_romantic_dislike_location","我不常出去，但我对那个地方不感兴趣。","xxxx",,,,
"Nacim_romantic_same_location","嘿，我可能一直都很累，但我们以前也经历过这种情况，对吧？对吧？我认真地问这个问题，因为我的大脑确实在捉弄我。","xxxx",,,,
,,,,,,
"Nacim_romantic_secondDate_endIntro","我已经很久没有玩得这么开心了。就像我们是两个冒险者，踏上屠杀魔王的史诗之旅。_我希望你也玩得这么开心 (playername)。","xxxx",,,,
"Nacim_romantic_secondDate_relationshipOption","我也是。我们一起战斗吧？（恋爱）","xxxx",,,,
"Nacim_romantic_secondDate_friendsOption","我认为这不会成功...(Friend)","xxxx",,,,
"Nacim_romantic_secondDate_relationshipAccept","抱歉，我使用了游戏玩家术语，我以为它会很可爱，但我很高兴它没有吓到你。","xxxx",,,,
"Nacim_romantic_secondDate_relationshipDecline","我不知道，自从艾莉森去世后...我不知道我是否准备好面对这样的事情。_关系对我来说意义重大，这就是为什么我无法继续这个任务线。我希望你能理解这一点。","xxxx",,,,
"Nacim_romantic_secondDate_friendsResponse","嘿，这意味着我们仍然可以执行一些任务！太酷了，太酷了，太酷了。","xxxx",,,,
,,,,,,
"Nacim_date_EastBeach_Intro","我经常带孩子们来这里。我很喜欢这个海滩。","xxxx",,,,
"Nacim_date_EastBeach_1","你为什么想到要约我这样一个疲惫不堪的老人出去？","xxxx",,,,
"Nacim_date_EastBeach_1A_Option","你不老，更像是经验丰富。(Romance)","xxxx",,,,
"Nacim_date_EastBeach_1B_Option","我觉得你需要离开孩子们一段时间。(Friend)","xxxx",,,,
"Nacim_date_EastBeach_1A_Response","经验丰富？我从来没这么想过。而且我一点也不累，我在这里，和你在一起。真好。","xxxx",,,,
"Nacim_date_EastBeach_1B_Response","你知道，这不是最糟糕的原因，无论如何，这些天我确实需要更多的维生素 D。谢谢。","xxxx",,,,
"Nacim_date_EastBeach_Walk_1","这个地方总是让我想起《幽灵尘埃 3》。_关卡设计的疯狂与基于卡片的球体投掷战斗的古怪相得益彰。玩起来超级好玩。","xxxx",,,,
"Nacim_date_EastBeach_Walk_2","我沉迷于游戏的主要原因之一是想逃离周围的世界。_我一开始玩的是乐观向上的游戏，因为我很长时间都无法忍受剧情的反转。但现在，我想我已经准备好迎接生活中更多的反转了。","xxxx",,,,
"Nacim_date_EastBeach_Walk_3","和你在一起感觉有点不真实。我通常得照看孩子们...现在不用为他们担心真是太好了。我爱他们爱得要命，但是伙计，能把注意力集中在我自己和你身上真是太好了。","xxxx",,,,
"Nacim_date_EastBeach_Walk_4","我甚至有点内疚，甚至想到要重新开始一段恋情...但我知道艾莉森希望我继续前进，再次快乐起来。_我想我已经准备好了...对不起...我知道这对你 (playername) 来说意味着很多。","xxxx",,,,
"Nacim_date_EastBeach_2A_Option","希望我们能幸福地在一起 Nacim。(Friend)","xxxx",,,,
"Nacim_date_EastBeach_2B_Option","没关系，纳西姆。你可以花尽可能多的时间。(Romance)","xxxx",,,,
"Nacim_date_EastBeach_2A_Response","我...我也一样，但我认为这对我来说需要时间。_没有冒犯的意思，但我选择这个日期就是想看看我是否能做到。我想我也可以尝试一下。","xxxx",,,,
"Nacim_date_EastBeach_2B_Response","谢谢你理解我的挣扎。这对我意义重大。真的！","xxxx",,,,
"Nacim_date_EastBeach_Walk_5","我只是想对你坦诚相待。并不是说我对我们之间的关系不感兴趣，只是我不想保守秘密。","xxxx",,,,
"Nacim_date_EastBeach_Walk_6","这是我教给孩子的一件事，除非是惊喜，否则没有秘密。我会告诉你，你真是我生命中的惊喜。","xxxx",,,,
"Nacim_date_EastBeach_Walk_End","我的保姆可能想知道我什么时候回家。哈哈！","xxxx",,,,
"Nacim_date_EastBeach_End","我真的很享受和你在一起的这段时光，但我的孩子们正在等我。晚安。","xxxx",,,,
,,,,,,
"Nacim_date_TownSquare_Intro","在城里度过一个夜晚，我确实也不经常这样做，但至少我离得不远，以防保姆需要我。","xxxx",,,,
"Nacim_date_TownSquare_1","你和我都来自大城市。我来到这里是因为我想养育一个不完全被铁锈和霓虹灯包围的家庭？你可以去任何地方，但你为什么来到这里？","xxxx",,,,
"Nacim_date_TownSquare_1A_Option","我需要振作起来。现在，我在这里陪着你。(Romance)","xxxx",,,,
"Nacim_date_TownSquare_1B_Option","我只是需要一个新的开始，而且我找到了一个好朋友。(Friend)","xxxx",,,,
"Nacim_date_TownSquare_1A_Response","我不知道，但无论如何，我很高兴你在这里。","xxxx",,,,
"Nacim_date_TownSquare_1B_Response","朋友是人生的成败关键。支持很重要。如果没有他们，我不可能熬过悲伤的时期。","xxxx",,,,
"Nacim_date_TownSquare_Walk_1","我们...我搬到这里是为了养家糊口，而不是一直身无分文。_White Ash Harbor，不管你时不时会说些什么关于气味的事，它对我和我的孩子都很好。","xxxx",,,,
"Nacim_date_TownSquare_Walk_2","自从您的餐厅开业以来，这个地方就一直在发展，这很好，因为在我们实现这一增长之前，汽车旅馆几乎要关门了。_我希望我们有一天能重新装修！","xxxx",,,,
"Nacim_date_TownSquare_Walk_3","哇，这个小镇的夜晚看起来太美了_我从来没有见过这样的景色，除非我紧急去买止咳糖浆而没有注意_它是如此古雅，就像一幅古老的画，但却是真实的。","xxxx",,,,
"Nacim_date_TownSquare_Walk_4","和你一起在这里散步感觉很好。_这种心情、这个小镇、你和我，感觉很好。我很久没有这种感觉了。真好。","xxxx",,,,
"Nacim_date_TownSquare_Walk_5","能够欣赏白荆港而不是穿过它让我明白，这个地方毕竟是正确的选择。_和你一起看这一切才是快乐的源泉。再见，晚安。","xxxx",,,,
"Nacim_date_TownSquare_End","啊，我收到保姆的消息，听起来孩子们有点难以管教，每小时 50 个学分不值这个价。哈！","xxxx",,,,
,,,,,,
"Nacim_date_LonelyCliffs_Intro","嘿，这个地方超级...与世隔绝。很酷，很酷，很酷，很酷。","xxxx",,,,
"Nacim_date_LonelyCliffs_1","那么，为什么，为什么是这个地方？","xxxx",,,,
"Nacim_date_LonelyCliffs_1A_Option","我认为景色会很美丽。","xxxx",,,,
"Nacim_date_LonelyCliffs_1B_Option","这个想法不错。你介意吗？","xxxx",,,,
"Nacim_date_LonelyCliffs_1A_Response","我通常看不到这个地方，但这是因为我不太喜欢高处！呃，那个悬崖让我很烦。","xxxx",,,,
"Nacim_date_LonelyCliffs_1B_Response","我不喜欢高处！这就是原因！呃，我以为我能处理，但我不想用我的问题来打扰你...我真的需要像我的治疗师说的那样表达我的需求。","xxxx",,,,
"Nacim_date_LonelyCliffs_Walk_1","海浪冲击着岩石...你不觉得很恐怖吗？想象一下从那里掉下去的情景。那些悬崖很滑，你永远都爬不起来！","xxxx",,,,
"Nacim_date_LonelyCliffs_Walk_2","别往下看。别往下看。别往下看！啊！我看了！啊！不，不，不！我看完了！","xxxx",,,,
"Nacim_date_LonelyCliffs_End","我们可以离开这里吗？拜托？！","xxxx",,,,
,,,,,,
"109_ANNA_MAY","109_安娜_梅",,,,,
,,,,,,
"109_ANNA_MAY_ROMANTIC","109_安娜_五月_浪漫",,,,,
,,,,,,
"AnnaMay_romantic_decline","我的生活被创作艺术的动力所占据。我现在太忙了，没时间谈恋爱。","xxxx",,,,
"AnnaMay_romantic_accept","我觉得我对你有点感觉，(playername)。这种感觉已经有一段时间了。我只是无法表达出来。_我们出去看看我们能制造出什么样的可爱混乱吧。","xxxx",,,,
,,,,,,
"AnnaMay_romantic_like_location","当我有机会在城里散步时，我总是会抓住这个机会！","xxxx",,,,
"AnnaMay_romantic_neutral_location","哦，我以前没有听说过。","xxxx",,,,
"AnnaMay_romantic_dislike_location","啊，呃，我不会选择那个地方，但是好吧。","xxxx",,,,
"AnnaMay_romantic_same_location","我们以前也来过这里。我觉得我们的约会地点应该更有创意。","xxxx",,,,
,,,,,,
"AnnaMay_romantic_secondDate_endIntro","和你在一起是我最近最幸福的事。","xxxx",,,,
"AnnaMay_romantic_secondDate_relationshipOption","我觉得我们更适合约会。(Romance)","xxxx",,,,
"AnnaMay_romantic_secondDate_friendsOption","做朋友也是一种选择...(Friend)","xxxx",,,,
"AnnaMay_romantic_secondDate_relationshipAccept","(玩家名称)，我觉得这个想法很棒。生活很混乱，所以让我们把生活变得美丽混乱吧。","xxxx",,,,
"AnnaMay_romantic_secondDate_relationshipDecline","当我们伸出援手时，生活就变得一团糟。虽然这很美好，但我觉得我一个人也挺开心的。","xxxx",,,,
"AnnaMay_romantic_secondDate_friendsResponse","嗯，朋友？我宁愿有你在我的生活中，而不是没有你，所以做朋友就好。做朋友就好。","xxxx",,,,
,,,,,,
"AnnaMay_date_TownSquare_Intro","我知道这是个小镇，但我现在只想做点除了整天呆在农场之外的事情。走吧！","xxxx",,,,
"AnnaMay_date_TownSquare_1","为什么是我？为什么是现在？我知道这是一个大问题，但我不喜欢浪费时间。这是农民的事。","xxxx",,,,
"AnnaMay_date_TownSquare_1A_Option","你真有趣。我想看看我们能去哪里。(Romance)","xxxx",,,,
"AnnaMay_date_TownSquare_1B_Option","我喜欢和你聊天、一起出去玩。(Friend)","xxxx",,,,
"AnnaMay_date_TownSquare_1A_Response","我们之间有些什么。我不想太快谈及任何太严肃的事情，但我确实感觉到这里有一种联系。","xxxx",,,,
"AnnaMay_date_TownSquare_1B_Response","我也喜欢一起出去玩！能有人理解我大部分时间在说什么真是太好了。","xxxx",,,,
"AnnaMay_date_TownSquare_Walk_1","我一生都在这里长大。到目前为止，情况还不算太糟，但我已经准备好接受一些不同的事情了。我觉得这里不再是我的立足之地，但也许有一天我会再次回到这里。","xxxx",,,,
"AnnaMay_date_TownSquare_Walk_2","我很高兴我没有决定早点离开，因为那样就意味着我会错过你。我从来没想过会在这个小镇遇到像你这样的人。","xxxx",,,,
